season,game_id,date,away_team,home_team,actual_away,actual_home,actual_total,actual_home_margin,proj_away,proj_home,proj_total,proj_home_margin,proj_home_winprob,ml_pick,ml_actual
2024-25,0022400375,2024-12-20,Oklahoma City Thunder,Miami Heat,104,97,201,-7,116.7,117.8,234.6,-2.5,0.4178,False,False
2024-25,0022400374,2024-12-20,Milwaukee Bucks,Cleveland Cavaliers,101,124,225,23,115.7,121.9,237.5,6.1,0.6932,True,True
2024-25,0022400373,2024-12-20,Charlotte Hornets,Philadelphia 76ers,98,108,206,10,106.3,112.5,218.8,4.2,0.6373,True,True
2024-25,0022400383,2024-12-21,Golden State Warriors,Minnesota Timberwolves,113,103,216,-10,113.9,117.7,231.5,3.8,0.6231,True,False
2024-25,0022400380,2024-12-21,Philadelphia 76ers,Cleveland Cavaliers,99,126,225,27,112.2,119.0,231.2,10.0,0.7971,True,True
2024-25,0022400377,2024-12-21,Miami Heat,Orlando Magic,114,121,235,7,111.3,111.2,222.5,2.7,0.59,True,True
2024-25,0022400381,2024-12-21,Boston Celtics,Chicago Bulls,123,98,221,-25,117.1,118.2,235.3,-2.0,0.4355,False,False
2024-25,0022400387,2024-12-21,Detroit Pistons,Phoenix Suns,133,125,258,-8,112.1,117.2,229.3,0.7,0.5234,True,False
2024-25,0022400382,2024-12-21,Washington Wizards,Milwaukee Bucks,101,112,213,11,110.6,117.0,227.6,9.6,0.7874,True,True
2024-25,0022400378,2024-12-21,Memphis Grizzlies,Atlanta Hawks,128,112,240,-16,119.7,121.4,241.1,0.4,0.5145,True,False
2024-25,0022400386,2024-12-21,Portland Trail Blazers,San Antonio Spurs,94,114,208,20,111.1,116.6,227.6,3.0,0.5973,True,True
2024-25,0022400379,2024-12-21,Utah Jazz,Brooklyn Nets,105,94,199,-11,109.8,110.0,219.8,3.9,0.626,True,False
2024-25,0022400384,2024-12-21,New York Knicks,New Orleans Pelicans,104,93,197,-11,112.5,113.3,225.7,-3.0,0.4003,False,False
2024-25,0022400385,2024-12-21,LA Clippers,Dallas Mavericks,97,113,210,16,112.9,117.7,230.6,0.2,0.507,True,True
2024-25,0022400376,2024-12-21,Los Angeles Lakers,Sacramento Kings,103,99,202,-4,112.5,116.6,229.1,2.7,0.59,True,False
2024-25,0022400389,2024-12-22,Indiana Pacers,Sacramento Kings,122,95,217,-27,114.1,118.2,232.4,2.3,0.5768,True,False
2024-25,0022400388,2024-12-22,Houston Rockets,Toronto Raptors,114,110,224,-4,114.5,115.6,230.1,-0.9,0.4711,False,False
2024-25,0022400390,2024-12-22,Denver Nuggets,New Orleans Pelicans,132,129,261,-3,115.2,114.2,229.4,-2.9,0.4032,False,False
2024-25,0022400396,2024-12-23,Brooklyn Nets,Miami Heat,95,110,205,15,107.8,112.0,219.8,6.5,0.705,True,True
2024-25,0022400393,2024-12-23,Boston Celtics,Orlando Magic,104,108,212,4,115.1,111.6,226.8,-1.3,0.4562,False,True
2024-25,0022400398,2024-12-23,Milwaukee Bucks,Chicago Bulls,112,91,203,-21,116.4,119.1,235.4,1.2,0.5398,True,False
2024-25,0022400399,2024-12-23,LA Clippers,Memphis Grizzlies,114,110,224,-4,115.8,121.9,237.7,2.9,0.5944,True,False
2024-25,0022400400,2024-12-23,Washington Wizards,Oklahoma City Thunder,105,123,228,18,113.6,120.1,233.7,14.2,0.881,True,True
2024-25,0022400402,2024-12-23,Phoenix Suns,Denver Nuggets,90,117,207,27,113.4,117.9,231.3,6.1,0.6932,True,True
2024-25,0022400404,2024-12-23,Detroit Pistons,Los Angeles Lakers,117,114,231,-3,113.6,117.4,231.0,2.6,0.5856,True,False
2024-25,0022400403,2024-12-23,Indiana Pacers,Golden State Warriors,111,105,216,-6,116.1,117.5,233.6,3.5,0.6146,True,False
2024-25,0022400391,2024-12-23,Houston Rockets,Charlotte Hornets,114,101,215,-13,112.3,112.6,224.9,-3.1,0.3974,False,False
2024-25,0022400394,2024-12-23,San Antonio Spurs,Philadelphia 76ers,106,111,217,5,111.4,113.3,224.7,1.4,0.5473,True,True
2024-25,0022400395,2024-12-23,Minnesota Timberwolves,Atlanta Hawks,104,117,221,13,115.5,118.9,234.4,0.3,0.51,True,True
2024-25,0022400397,2024-12-23,Toronto Raptors,New York Knicks,125,139,264,14,110.7,118.1,228.8,6.6,0.7088,True,True
2024-25,0022400392,2024-12-23,Utah Jazz,Cleveland Cavaliers,113,124,237,11,113.3,119.7,233.0,11.3,0.8264,True,True
2024-25,0022400401,2024-12-23,Portland Trail Blazers,Dallas Mavericks,108,132,240,24,111.6,116.7,228.4,3.6,0.6189,True,True
2024-25,0022400405,2024-12-25,San Antonio Spurs,New York Knicks,114,117,231,3,112.7,116.7,229.4,6.1,0.6932,True,True
2024-25,0022400407,2024-12-25,Philadelphia 76ers,Boston Celtics,118,114,232,-4,110.8,115.9,226.7,10.1,0.7992,True,False
2024-25,0022400406,2024-12-25,Minnesota Timberwolves,Dallas Mavericks,105,99,204,-6,113.5,117.0,230.5,0.2,0.507,True,False
2024-25,0022400409,2024-12-25,Denver Nuggets,Phoenix Suns,100,110,210,10,114.9,116.4,231.3,-0.1,0.498,False,True
2024-25,0022400408,2024-12-25,Los Angeles Lakers,Golden State Warriors,115,113,228,-2,114.5,115.9,230.4,3.9,0.6274,True,False
2024-25,0022400417,2024-12-26,Utah Jazz,Portland Trail Blazers,120,122,242,2,112.0,113.2,225.3,5.9,0.6893,True,True
2024-25,0022400413,2024-12-26,Chicago Bulls,Atlanta Hawks,133,141,274,8,117.2,120.5,237.7,3.2,0.6059,True,True
2024-25,0022400412,2024-12-26,Charlotte Hornets,Washington Wizards,110,113,223,3,108.0,111.4,219.5,1.6,0.5517,True,True
2024-25,0022400418,2024-12-26,Detroit Pistons,Sacramento Kings,114,113,227,-1,113.4,118.3,231.6,2.3,0.5768,True,False
2024-25,0022400416,2024-12-26,Houston Rockets,New Orleans Pelicans,128,111,239,-17,111.8,115.2,227.0,-3.3,0.3917,False,False
2024-25,0022400410,2024-12-26,Oklahoma City Thunder,Indiana Pacers,120,114,234,-6,118.4,121.8,240.2,-1.7,0.4428,False,False
2024-25,0022400415,2024-12-26,Brooklyn Nets,Milwaukee Bucks,111,105,216,-6,109.1,115.2,224.3,7.4,0.7303,True,False
2024-25,0022400414,2024-12-26,Toronto Raptors,Memphis Grizzlies,126,155,281,29,114.3,121.6,235.9,6.9,0.7165,True,True
2024-25,0022400411,2024-12-26,Miami Heat,Orlando Magic,89,88,177,-1,111.3,111.2,222.5,2.7,0.59,True,False
2024-25,0022400423,2024-12-27,Memphis Grizzlies,New Orleans Pelicans,132,124,256,-8,115.9,116.9,232.8,-3.3,0.3917,False,False
2024-25,0022400426,2024-12-27,Golden State Warriors,LA Clippers,92,102,194,10,114.6,117.0,231.6,3.8,0.6231,True,True
2024-25,0022400420,2024-12-27,Indiana Pacers,Boston Celtics,105,142,247,37,114.9,119.0,233.9,6.3,0.6998,True,True
2024-25,0022400424,2024-12-27,Cleveland Cavaliers,Denver Nuggets,149,135,284,-14,118.3,121.4,239.7,0.6,0.5189,True,False
2024-25,0022400425,2024-12-27,Dallas Mavericks,Phoenix Suns,98,89,187,-9,111.5,116.1,227.6,2.2,0.5739,True,False
2024-25,0022400422,2024-12-27,Minnesota Timberwolves,Houston Rockets,113,112,225,-1,114.7,117.1,231.8,2.9,0.5944,True,False
2024-25,0022400419,2024-12-27,New York Knicks,Orlando Magic,108,85,193,-23,114.5,111.0,225.5,1.1,0.5368,True,False
2024-25,0022400421,2024-12-27,San Antonio Spurs,Brooklyn Nets,96,87,183,-9,111.3,110.8,222.1,1.0,0.5324,True,False
2024-25,0022400434,2024-12-28,Dallas Mavericks,Portland Trail Blazers,122,126,248,4,113.7,114.6,228.4,2.4,0.5783,True,True
2024-25,0022400428,2024-12-28,Oklahoma City Thunder,Charlotte Hornets,106,94,200,-12,115.9,115.1,231.0,-6.7,0.2877,False,False
2024-25,0022400435,2024-12-28,Sacramento Kings,Los Angeles Lakers,122,132,254,10,113.6,115.5,229.1,3.3,0.6074,True,True
2024-25,0022400431,2024-12-28,Phoenix Suns,Golden State Warriors,105,109,214,4,114.3,114.3,228.6,5.8,0.6853,True,True
2024-25,0022400429,2024-12-28,New York Knicks,Washington Wizards,136,132,268,-4,114.1,112.1,226.1,-4.3,0.3604,False,False
2024-25,0022400430,2024-12-28,Milwaukee Bucks,Chicago Bulls,111,116,227,5,116.4,119.1,235.4,1.2,0.5398,True,True
2024-25,0022400432,2024-12-28,Detroit Pistons,Denver Nuggets,121,134,255,13,114.5,121.1,235.5,3.8,0.6231,True,True
2024-25,0022400427,2024-12-28,Miami Heat,Atlanta Hawks,110,120,230,10,113.0,117.9,230.9,2.3,0.5768,True,True
2024-25,0022400433,2024-12-28,Philadelphia 76ers,Utah Jazz,114,111,225,-3,109.5,112.8,222.3,1.7,0.5562,True,False
2024-25,0022400441,2024-12-29,San Antonio Spurs,Minnesota Timberwolves,110,112,222,2,113.8,116.0,229.8,6.5,0.705,True,True
2024-25,0022400440,2024-12-29,Memphis Grizzlies,Oklahoma City Thunder,106,130,236,24,121.6,123.4,245.0,6.6,0.7088,True,True
2024-25,0022400436,2024-12-29,Brooklyn Nets,Orlando Magic,101,102,203,1,108.6,109.6,218.3,6.2,0.6972,True,True
2024-25,0022400439,2024-12-29,Miami Heat,Houston Rockets,104,100,204,-4,112.3,116.1,228.4,4.9,0.6582,True,False
2024-25,0022400438,2024-12-29,Atlanta Hawks,Toronto Raptors,136,107,243,-29,116.3,116.3,232.6,1.7,0.5562,True,False
2024-25,0022400437,2024-12-29,Indiana Pacers,Boston Celtics,123,114,237,-9,114.9,119.0,233.9,6.3,0.6998,True,False
2024-25,0022400447,2024-12-30,Philadelphia 76ers,Portland Trail Blazers,125,103,228,-22,111.0,112.6,223.6,4.6,0.6499,True,False
2024-25,0022400445,2024-12-30,Denver Nuggets,Utah Jazz,132,121,253,-11,115.7,115.1,230.8,-2.9,0.4061,False,False
2024-25,0022400443,2024-12-30,New York Knicks,Washington Wizards,126,106,232,-20,114.1,112.1,226.1,-4.3,0.3604,False,False
2024-25,0022400442,2024-12-30,Chicago Bulls,Charlotte Hornets,115,108,223,-7,113.9,113.3,227.2,-0.3,0.489,False,False
2024-25,0022400448,2024-12-30,Dallas Mavericks,Sacramento Kings,100,110,210,10,112.8,117.2,230.0,3.9,0.626,True,True
2024-25,0022400444,2024-12-30,LA Clippers,New Orleans Pelicans,116,113,229,-3,111.0,115.1,226.2,-3.4,0.3873,False,False
2024-25,0022400446,2024-12-30,Cleveland Cavaliers,Golden State Warriors,113,95,208,-18,119.2,117.8,237.0,0.3,0.51,True,False
2024-25,0022400453,2024-12-31,Memphis Grizzlies,Phoenix Suns,117,112,229,-5,115.6,119.1,234.7,-0.4,0.486,False,False
2024-25,0022400454,2024-12-31,Cleveland Cavaliers,Los Angeles Lakers,122,110,232,-12,117.5,117.7,235.2,-0.6,0.4801,False,False
2024-25,0022400450,2024-12-31,Milwaukee Bucks,Indiana Pacers,120,112,232,-8,115.3,118.8,234.1,2.9,0.5944,True,False
2024-25,0022400451,2024-12-31,LA Clippers,San Antonio Spurs,86,122,208,36,112.3,117.6,229.9,-0.5,0.4845,False,True
2024-25,0022400452,2024-12-31,Minnesota Timberwolves,Oklahoma City Thunder,105,113,218,8,117.3,120.7,238.0,6.5,0.705,True,True
2024-25,0022400449,2024-12-31,Toronto Raptors,Boston Celtics,71,125,196,54,111.3,118.8,230.2,9.0,0.7741,True,True
2024-25,0022400458,2025-01-01,Utah Jazz,New York Knicks,103,119,222,16,111.2,116.0,227.1,8.9,0.7719,True,True
2024-25,0022400460,2025-01-01,Dallas Mavericks,Houston Rockets,99,110,209,11,114.8,116.7,231.5,5.7,0.6813,True,True
2024-25,0022400457,2025-01-01,New Orleans Pelicans,Miami Heat,108,119,227,11,110.5,112.3,222.7,7.4,0.7315,True,True
2024-25,0022400461,2025-01-01,Atlanta Hawks,Denver Nuggets,120,139,259,19,115.7,122.0,237.7,5.2,0.6678,True,True
2024-25,0022400455,2025-01-01,Orlando Magic,Detroit Pistons,96,105,201,9,109.7,117.4,227.2,4.0,0.6317,True,True
2024-25,0022400456,2025-01-01,Chicago Bulls,Washington Wizards,107,125,232,18,115.0,114.7,229.7,-1.8,0.4414,False,True
2024-25,0022400462,2025-01-01,Philadelphia 76ers,Sacramento Kings,107,113,220,6,110.0,115.1,225.2,6.1,0.6945,True,True
2024-25,0022400459,2025-01-01,Brooklyn Nets,Toronto Raptors,113,130,243,17,109.2,112.3,221.5,4.5,0.6457,True,True
2024-25,0022400467,2025-01-02,Philadelphia 76ers,Golden State Warriors,105,139,244,34,112.0,114.4,226.4,7.3,0.7278,True,True
2024-25,0022400466,2025-01-02,LA Clippers,Oklahoma City Thunder,98,116,214,18,116.6,121.4,238.1,6.5,0.705,True,True
2024-25,0022400465,2025-01-02,Brooklyn Nets,Milwaukee Bucks,113,110,223,-3,109.1,115.2,224.3,7.4,0.7303,True,False
2024-25,0022400468,2025-01-02,Portland Trail Blazers,Los Angeles Lakers,106,114,220,8,111.1,116.5,227.6,4.8,0.654,True,True
2024-25,0022400463,2025-01-02,Indiana Pacers,Miami Heat,128,115,243,-13,114.4,115.1,229.5,2.2,0.5739,True,False
2024-25,0022400464,2025-01-02,Boston Celtics,Minnesota Timberwolves,118,115,233,-3,115.3,116.4,231.7,1.0,0.5324,True,False
2024-25,0022400469,2025-01-03,Charlotte Hornets,Detroit Pistons,94,98,192,4,109.4,115.8,225.2,8.0,0.7474,True,True
2024-25,0022400472,2025-01-03,Washington Wizards,New Orleans Pelicans,120,132,252,12,107.9,113.7,221.6,4.3,0.6387,True,True
2024-25,0022400474,2025-01-03,Cleveland Cavaliers,Dallas Mavericks,134,122,256,-12,118.1,118.0,236.0,-1.7,0.4428,False,False
2024-25,0022400475,2025-01-03,San Antonio Spurs,Denver Nuggets,113,110,223,-3,113.7,119.5,233.1,6.0,0.6906,True,False
2024-25,0022400477,2025-01-03,Atlanta Hawks,Los Angeles Lakers,102,119,221,17,114.9,118.3,233.2,4.0,0.6317,True,True
2024-25,0022400476,2025-01-03,Memphis Grizzlies,Sacramento Kings,133,138,271,5,116.9,120.2,237.1,1.2,0.5398,True,True
2024-25,0022400473,2025-01-03,New York Knicks,Oklahoma City Thunder,107,117,224,10,118.1,119.5,237.6,6.9,0.7165,True,True
2024-25,0022400471,2025-01-03,Boston Celtics,Houston Rockets,109,86,195,-23,116.2,116.6,232.7,0.8,0.5279,True,False
2024-25,0022400470,2025-01-03,Orlando Magic,Toronto Raptors,106,97,203,-9,109.5,114.7,224.2,1.3,0.5428,True,False
2024-25,0022400480,2025-01-04,Phoenix Suns,Indiana Pacers,108,126,234,18,114.2,115.8,230.0,5.3,0.6705,True,True
2024-25,0022400479,2025-01-04,Minnesota Timberwolves,Detroit Pistons,105,119,224,14,114.6,117.6,232.2,1.7,0.5576,True,True
2024-25,0022400484,2025-01-04,Denver Nuggets,San Antonio Spurs,122,111,233,-11,116.5,116.7,233.1,0.0,0.501,True,False
2024-25,0022400482,2025-01-04,New York Knicks,Chicago Bulls,126,139,265,13,116.4,117.5,233.9,0.5,0.516,True,True
2024-25,0022400486,2025-01-04,Atlanta Hawks,LA Clippers,105,131,236,26,116.6,117.8,234.4,5.7,0.6826,True,True
2024-25,0022400478,2025-01-04,Philadelphia 76ers,Brooklyn Nets,123,94,217,-29,108.8,109.3,218.1,2.5,0.5841,True,False
2024-25,0022400481,2025-01-04,Utah Jazz,Miami Heat,136,100,236,-36,111.4,112.7,224.1,7.3,0.7291,True,False
2024-25,0022400485,2025-01-04,Memphis Grizzlies,Golden State Warriors,113,121,234,8,118.9,119.4,238.3,2.4,0.5783,True,True
2024-25,0022400483,2025-01-04,Portland Trail Blazers,Milwaukee Bucks,105,102,207,-3,112.4,117.5,229.9,5.3,0.6705,True,False
2024-25,0022400489,2025-01-05,New Orleans Pelicans,Washington Wizards,110,98,208,-12,110.7,110.9,221.6,1.7,0.5576,True,False
2024-25,0022400491,2025-01-05,Los Angeles Lakers,Houston Rockets,115,119,234,4,114.6,116.1,230.7,4.5,0.6471,True,True
2024-25,0022400488,2025-01-05,Charlotte Hornets,Cleveland Cavaliers,105,115,220,10,109.7,119.7,229.3,11.2,0.8245,True,True
2024-25,0022400487,2025-01-05,Boston Celtics,Oklahoma City Thunder,92,105,197,13,118.8,120.2,238.9,4.4,0.6443,True,True
2024-25,0022400492,2025-01-05,Sacramento Kings,Golden State Warriors,129,99,228,-30,115.3,115.6,231.0,4.2,0.6359,True,False
2024-25,0022400490,2025-01-05,Utah Jazz,Orlando Magic,105,92,197,-13,112.2,110.3,222.5,7.1,0.7216,True,False
2024-25,0022400498,2025-01-06,San Antonio Spurs,Chicago Bulls,110,114,224,4,115.5,117.7,233.1,3.5,0.616,True,True
2024-25,0022400493,2025-01-06,Portland Trail Blazers,Detroit Pistons,115,118,233,3,112.7,117.4,230.0,5.2,0.6664,True,True
2024-25,0022400494,2025-01-06,Phoenix Suns,Philadelphia 76ers,109,99,208,-10,111.1,111.7,222.8,1.5,0.5502,True,False
2024-25,0022400496,2025-01-06,Orlando Magic,New York Knicks,103,94,197,-9,108.0,117.5,225.5,4.9,0.6582,True,False
2024-25,0022400501,2025-01-06,Miami Heat,Sacramento Kings,118,123,241,5,110.3,116.6,226.9,3.1,0.6016,True,True
2024-25,0022400495,2025-01-06,Indiana Pacers,Brooklyn Nets,113,99,212,-14,112.8,112.4,225.2,-1.2,0.4592,False,False
2024-25,0022400497,2025-01-06,Milwaukee Bucks,Toronto Raptors,128,104,232,-24,115.1,115.2,230.3,0.1,0.504,True,False
2024-25,0022400499,2025-01-06,Dallas Mavericks,Memphis Grizzlies,104,119,223,15,116.6,120.7,237.3,5.7,0.6813,True,True
2024-25,0022400500,2025-01-06,LA Clippers,Minnesota Timberwolves,106,108,214,2,113.3,117.6,230.9,3.0,0.5987,True,True
2024-25,0022400506,2025-01-07,Atlanta Hawks,Utah Jazz,124,121,245,-3,114.0,116.8,230.8,-0.6,0.4786,False,False
2024-25,0022400503,2025-01-07,Houston Rockets,Washington Wizards,135,112,247,-23,113.4,114.0,227.4,-4.6,0.352,False,False
2024-25,0022400504,2025-01-07,Los Angeles Lakers,Dallas Mavericks,97,118,215,21,113.3,116.0,229.4,1.9,0.5621,True,True
2024-25,0022400502,2025-01-07,Phoenix Suns,Charlotte Hornets,104,115,219,11,111.8,109.3,221.0,0.3,0.51,True,True
2024-25,0022400508,2025-01-07,Miami Heat,Golden State Warriors,114,98,212,-16,112.2,115.9,228.1,4.3,0.6387,True,False
2024-25,0022400505,2025-01-07,Minnesota Timberwolves,New Orleans Pelicans,104,97,201,-7,111.7,114.4,226.1,-3.4,0.3873,False,False
2024-25,0022400507,2025-01-07,Boston Celtics,Denver Nuggets,118,106,224,-12,115.3,119.9,235.1,0.5,0.516,True,False
2024-25,0022400514,2025-01-08,Portland Trail Blazers,New Orleans Pelicans,119,100,219,-19,109.8,114.1,223.9,-0.0,0.4995,False,False
2024-25,0022400510,2025-01-08,Chicago Bulls,Indiana Pacers,113,129,242,16,116.3,120.0,236.3,4.7,0.6513,True,True
2024-25,0022400512,2025-01-08,Washington Wizards,Philadelphia 76ers,103,109,212,6,107.7,113.6,221.3,5.7,0.6813,True,True
2024-25,0022400511,2025-01-08,Toronto Raptors,New York Knicks,98,112,210,14,110.7,118.1,228.8,6.6,0.7088,True,True
2024-25,0022400513,2025-01-08,Detroit Pistons,Brooklyn Nets,113,98,211,-15,112.1,112.4,224.5,-1.2,0.4592,False,False
2024-25,0022400515,2025-01-08,LA Clippers,Denver Nuggets,103,126,229,23,113.1,121.1,234.3,2.5,0.5827,True,True
2024-25,0022400509,2025-01-08,Oklahoma City Thunder,Cleveland Cavaliers,122,129,251,7,118.7,124.9,243.6,1.5,0.5487,True,True
2024-25,0022400516,2025-01-08,San Antonio Spurs,Milwaukee Bucks,105,121,226,16,114.2,116.7,231.0,5.3,0.6718,True,True
2024-25,0022400522,2025-01-09,Atlanta Hawks,Phoenix Suns,115,123,238,8,113.3,118.1,231.4,2.1,0.5709,True,True
2024-25,0022400520,2025-01-09,Houston Rockets,Memphis Grizzlies,119,115,234,-4,116.7,122.0,238.7,3.0,0.5987,True,False
2024-25,0022400517,2025-01-09,Toronto Raptors,Cleveland Cavaliers,126,132,258,6,112.8,121.9,234.7,8.9,0.7719,True,True
2024-25,0022400519,2025-01-09,Minnesota Timberwolves,Orlando Magic,104,89,193,-15,113.7,112.1,225.9,0.7,0.5234,True,False
2024-25,0022400523,2025-01-09,Miami Heat,Utah Jazz,97,92,189,-5,109.7,114.4,224.1,-1.3,0.4562,False,False
2024-25,0022400518,2025-01-09,Golden State Warriors,Detroit Pistons,107,104,211,-3,114.5,118.4,232.9,2.5,0.5827,True,False
2024-25,0022400521,2025-01-09,Portland Trail Blazers,Dallas Mavericks,111,117,228,6,111.6,116.7,228.4,3.6,0.6189,True,True
2024-25,0022400530,2025-01-10,Washington Wizards,Chicago Bulls,105,138,243,33,111.7,118.0,229.7,7.8,0.7413,True,True
2024-25,0022400528,2025-01-10,Sacramento Kings,Boston Celtics,114,97,211,-17,114.1,117.2,231.2,7.0,0.719,True,False
2024-25,0022400526,2025-01-10,Milwaukee Bucks,Orlando Magic,109,106,215,-3,114.5,112.5,227.0,1.8,0.5606,True,False
2024-25,0022400531,2025-01-10,Brooklyn Nets,Denver Nuggets,105,124,229,19,108.6,117.9,226.5,8.0,0.7474,True,True
2024-25,0022400525,2025-01-10,Golden State Warriors,Indiana Pacers,96,108,204,12,114.5,119.1,233.6,2.5,0.5827,True,True
2024-25,0022400527,2025-01-10,New Orleans Pelicans,Philadelphia 76ers,123,115,238,-8,108.9,112.0,220.9,4.4,0.6429,True,False
2024-25,0022400529,2025-01-10,Oklahoma City Thunder,New York Knicks,126,101,227,-25,116.5,121.1,237.6,-0.9,0.4711,False,False
2024-25,0022400535,2025-01-11,Memphis Grizzlies,Minnesota Timberwolves,127,125,252,-2,118.2,119.5,237.7,3.1,0.6031,True,False
2024-25,0022400533,2025-01-11,Utah Jazz,Phoenix Suns,106,114,220,8,109.8,114.8,224.6,5.8,0.6853,True,True
2024-25,0022400536,2025-01-11,Miami Heat,Portland Trail Blazers,119,98,217,-21,111.2,114.1,225.3,1.6,0.5532,True,False
2024-25,0022400534,2025-01-11,Toronto Raptors,Detroit Pistons,114,123,237,9,112.5,118.0,230.5,5.7,0.6839,True,True
2024-25,0022400546,2025-01-12,Brooklyn Nets,Utah Jazz,111,112,223,1,107.0,112.8,219.8,2.1,0.5709,True,True
2024-25,0022400541,2025-01-12,Sacramento Kings,Chicago Bulls,124,119,243,-5,116.3,117.4,233.7,2.0,0.5665,True,False
2024-25,0022400540,2025-01-12,Denver Nuggets,Dallas Mavericks,112,101,213,-11,117.0,116.8,233.9,0.7,0.5234,True,False
2024-25,0022400539,2025-01-12,Milwaukee Bucks,New York Knicks,106,140,246,34,113.5,118.1,231.6,3.7,0.6217,True,True
2024-25,0022400543,2025-01-12,Indiana Pacers,Cleveland Cavaliers,108,93,201,-15,116.3,122.1,238.5,6.2,0.6972,True,False
2024-25,0022400542,2025-01-12,New Orleans Pelicans,Boston Celtics,119,120,239,1,110.9,116.2,227.1,11.5,0.8302,True,True
2024-25,0022400544,2025-01-12,Philadelphia 76ers,Orlando Magic,99,104,203,5,111.1,109.7,220.8,5.7,0.6839,True,True
2024-25,0022400545,2025-01-12,Oklahoma City Thunder,Washington Wizards,136,95,231,-41,117.1,116.6,233.7,-8.2,0.2483,False,False
2024-25,0022400547,2025-01-12,Charlotte Hornets,Phoenix Suns,113,120,233,7,106.3,114.8,221.0,5.7,0.6826,True,True
2024-25,0022400553,2025-01-13,Miami Heat,LA Clippers,98,109,207,11,112.2,115.3,227.5,5.0,0.6623,True,True
2024-25,0022400550,2025-01-13,Golden State Warriors,Toronto Raptors,101,104,205,3,114.3,115.6,229.8,-0.2,0.492,False,True
2024-25,0022400551,2025-01-13,Memphis Grizzlies,Houston Rockets,118,120,238,2,119.0,119.7,238.7,3.0,0.5987,True,True
2024-25,0022400548,2025-01-13,Minnesota Timberwolves,Washington Wizards,120,106,226,-14,113.3,113.2,226.5,-4.7,0.3478,False,False
2024-25,0022400552,2025-01-13,San Antonio Spurs,Los Angeles Lakers,126,102,228,-24,112.9,115.8,228.7,4.8,0.6554,True,False
2024-25,0022400549,2025-01-13,Detroit Pistons,New York Knicks,124,119,243,-5,113.4,118.4,231.8,3.9,0.626,True,False
2024-25,0022400556,2025-01-14,Phoenix Suns,Atlanta Hawks,117,122,239,5,115.1,116.3,231.4,3.9,0.626,True,True
2024-25,0022400555,2025-01-14,Oklahoma City Thunder,Philadelphia 76ers,118,102,220,-16,115.2,117.6,232.8,-5.5,0.3232,False,False
2024-25,0022400558,2025-01-14,Sacramento Kings,Milwaukee Bucks,115,130,245,15,115.0,116.5,231.5,3.8,0.6246,True,True
2024-25,0022400554,2025-01-14,Cleveland Cavaliers,Indiana Pacers,127,117,244,-10,119.1,119.3,238.5,-0.2,0.4935,False,False
2024-25,0022400559,2025-01-14,Denver Nuggets,Dallas Mavericks,118,99,217,-19,117.0,116.8,233.9,0.7,0.5234,True,False
2024-25,0022400560,2025-01-14,Brooklyn Nets,Portland Trail Blazers,132,114,246,-18,108.5,112.5,221.0,5.1,0.6637,True,False
2024-25,0022400557,2025-01-14,New Orleans Pelicans,Chicago Bulls,119,113,232,-6,113.0,116.4,229.3,6.5,0.7063,True,False
2024-25,0022400561,2025-01-15,New York Knicks,Philadelphia 76ers,125,119,244,-6,112.2,113.1,225.3,-1.6,0.4458,False,False
2024-25,0022400565,2025-01-15,Golden State Warriors,Minnesota Timberwolves,116,115,231,-1,113.9,117.7,231.5,3.8,0.6231,True,False
2024-25,0022400564,2025-01-15,Orlando Magic,Milwaukee Bucks,93,122,215,29,109.5,117.5,227.0,4.2,0.6359,True,True
2024-25,0022400570,2025-01-15,Miami Heat,Los Angeles Lakers,108,117,225,9,110.5,115.8,226.3,3.4,0.6103,True,True
2024-25,0022400563,2025-01-15,Atlanta Hawks,Chicago Bulls,110,94,204,-16,117.5,120.2,237.7,2.8,0.5914,True,False
2024-25,0022400562,2025-01-15,Boston Celtics,Toronto Raptors,97,110,207,13,115.8,114.3,230.2,-3.0,0.4003,False,True
2024-25,0022400566,2025-01-15,Dallas Mavericks,New Orleans Pelicans,116,119,235,3,111.7,114.0,225.7,-0.6,0.4786,False,True
2024-25,0022400571,2025-01-15,Brooklyn Nets,LA Clippers,67,126,193,59,109.5,113.8,223.2,8.5,0.7604,True,True
2024-25,0022400568,2025-01-15,Houston Rockets,Denver Nuggets,128,108,236,-20,113.9,121.2,235.2,2.6,0.5871,True,False
2024-25,0022400569,2025-01-15,Charlotte Hornets,Utah Jazz,117,112,229,-5,107.0,113.5,220.5,2.9,0.5958,True,False
2024-25,0022400567,2025-01-15,Memphis Grizzlies,San Antonio Spurs,129,115,244,-14,117.2,119.4,236.6,-0.3,0.489,False,False
2024-25,0022400574,2025-01-16,Cleveland Cavaliers,Oklahoma City Thunder,114,134,248,20,121.9,121.7,243.6,4.5,0.6471,True,True
2024-25,0022400572,2025-01-16,Indiana Pacers,Detroit Pistons,111,100,211,-11,116.0,118.2,234.3,3.0,0.5987,True,False
2024-25,0022400576,2025-01-16,Houston Rockets,Sacramento Kings,127,132,259,5,112.8,118.4,231.3,1.2,0.5398,True,True
2024-25,0022400575,2025-01-16,LA Clippers,Portland Trail Blazers,118,89,207,-29,113.0,115.8,228.8,-0.4,0.486,False,False
2024-25,0022400573,2025-01-16,Phoenix Suns,Washington Wizards,130,123,253,-7,112.9,110.7,223.6,-1.1,0.4622,False,False
